record,split,start_sample,end_sample,duration_s,peak_rel,matched
1080,DEV,11541,12095,138.5,0.5409398423983846,0
1080,DEV,13981,14849,217.0,0.7898287925967507,0
1080,DEV,14849,15136,71.75,0.784303728629211,0
1080,DEV,15568,15791,55.75,1.5809527801153025,0
1081,TEST,140,297,39.25,0.7177872658296623,1
1081,TEST,6362,6577,53.75,0.6728468109181505,0
1081,TEST,8505,8638,33.25,0.5418054844471999,0
1081,TEST,9769,9901,33.0,1.0386705139828876,0
1081,TEST,10690,11527,209.25,1.219692346383464,0
1081,TEST,12288,13248,240.0,1.193358813951887,0
1082,DEV,345,627,70.5,1.12338207654061,1
1082,DEV,1019,1155,34.0,0.535753164753818,1
1082,DEV,1827,2083,64.0,1.0194084165344781,1
1082,DEV,2546,2803,64.25,0.8044628694064172,1
1082,DEV,3191,3472,70.25,0.9379149978518749,1
1082,DEV,13095,13436,85.25,1.1733694130820191,1
1082,DEV,13845,14022,44.25,0.6166215669808093,0
1082,DEV,15992,16114,30.5,0.8403426687461398,1
1082,DEV,16778,16868,22.5,0.9127687652461377,0
1083,TEST,2023,2247,56.0,0.8736910491554232,0
1083,TEST,2247,2435,47.0,0.8303856065892663,1
1083,TEST,3287,3438,37.75,0.6400441303081391,1
1083,TEST,4290,4508,54.5,0.8884059988348778,1
1083,TEST,5426,5554,32.0,0.9037792619160331,1
1083,TEST,7094,7244,37.5,0.6279521588109634,1
1083,TEST,7825,8191,91.5,0.7521742940955095,1
1083,TEST,9880,10101,55.25,0.9279737692747889,1
1083,TEST,10470,10619,37.25,1.188450850900393,1
1083,TEST,11226,11451,56.25,1.1325146542524402,1
1083,TEST,11871,12050,44.75,0.8960102283331018,1
1083,TEST,12582,12824,60.5,0.8980723922648235,1
1083,TEST,13035,13215,45.0,0.785040031757325,1
1083,TEST,13815,13976,40.25,1.2382005557531803,1
1084,DEV,5437,5546,27.25,2.148711430575037,0
1084,DEV,5724,5905,45.25,1.0321704067321187,1
1084,DEV,6760,6954,48.5,0.8026165848527356,1
1084,DEV,7556,7698,35.5,0.7083844670406737,1
1084,DEV,9086,9259,43.25,0.622918127629734,1
1084,DEV,9915,10144,57.25,1.0376490182328197,1
1084,DEV,11613,11736,30.75,0.813573807854138,1
1084,DEV,12294,12686,98.0,1.0979137447405336,1
1084,DEV,13272,13494,55.5,1.0058730715287525,1
1084,DEV,15558,15847,72.25,1.104488078541375,0
1084,DEV,15847,16072,56.25,1.0239524894810665,0
1084,DEV,16072,16239,41.75,0.9980793048454969,0
1085,TEST,5303,5553,62.5,0.7667088154009007,1
1085,TEST,7435,7571,34.0,1.1775560049589993,1
1085,TEST,7571,7687,29.0,0.7238736196976013,1
1085,TEST,7868,7993,31.25,0.6497357809803502,1
1085,TEST,8466,8675,52.25,1.0873549678530101,1
1085,TEST,8911,9022,27.75,1.0399891264503223,0
1085,TEST,9022,9347,81.25,1.0894143522618227,1
1085,TEST,9347,9850,125.75,0.6691155103796975,0
1085,TEST,10084,10273,47.25,0.7384952490001693,1
1085,TEST,10644,11028,96.0,0.8552623449798392,1
1085,TEST,11282,11645,90.75,0.6795968549081314,1
1085,TEST,12246,12514,67.0,0.7063688522226941,1
1085,TEST,13247,13476,57.25,0.8725611740138645,1
1085,TEST,13978,14200,55.5,0.9386674135367464,1
1085,TEST,14719,14992,68.25,1.1308079788789542,1
1085,TEST,15708,15829,30.25,1.1542823797086341,0
1086,DEV,6196,6412,54.0,0.7870253299410871,0
1086,DEV,6412,7189,194.25,1.0244670934906992,0
1086,DEV,7336,7473,34.25,0.5946701259456179,1
1086,DEV,8219,8372,38.25,0.7506911052259734,1
1086,DEV,8608,8749,35.25,0.7059309882193142,1
1086,DEV,9567,9794,56.75,1.026498683352722,1
1086,DEV,10107,10260,38.25,0.6748120497289699,1
1086,DEV,10885,11173,72.0,0.9327155810530551,1
1086,DEV,11173,11447,68.5,0.5823078079152071,0
1086,DEV,11915,12032,29.25,0.5793238001147633,0
1086,DEV,12728,12937,52.25,0.8073872534344088,1
1086,DEV,13323,13645,80.5,0.7997140905189815,1
1086,DEV,13645,13967,80.5,1.2456101132710362,1
1086,DEV,13967,14426,114.75,1.0567650481857969,0
1088,TEST,162,339,44.25,0.6208573538862936,1
1088,TEST,1147,1407,65.0,0.8353636895569346,1
1088,TEST,1407,1819,103.0,0.7929180535438508,1
1088,TEST,2385,2529,36.0,0.5588675408389367,1
1088,TEST,3014,3207,48.25,0.676132603044575,1
1088,TEST,4304,4545,60.25,0.6462767743235077,1
1088,TEST,5134,5343,52.25,0.6160612368226682,1
1088,TEST,6777,7087,77.5,0.7322471726889909,1
1088,TEST,7249,7412,40.75,0.5955578363756702,1
1088,TEST,8342,8794,113.0,0.8039491227901888,1
1088,TEST,8937,9077,35.0,0.8047884432763234,1
1088,TEST,9362,9595,58.25,0.6857248371718255,1
1088,TEST,10172,10461,72.25,0.7945966945161196,1
1088,TEST,10461,10772,77.75,0.6841660991261473,1
1088,TEST,10884,11219,83.75,0.7941170828097571,1
1088,TEST,11497,11662,41.25,0.7390816395046569,1
1088,TEST,12551,12799,62.0,1.195791886888375,1
1088,TEST,13236,13545,77.25,1.103586536340179,1
1088,TEST,14102,14274,43.0,0.7992729086531544,1
1088,TEST,14507,14756,62.25,1.512695321867416,1
1088,TEST,14756,15195,109.75,1.045553519870313,1
1088,TEST,17140,17345,51.25,0.8312869900528531,1
1088,TEST,18368,18529,40.25,1.1233705192276333,1
1089,DEV,1262,1591,82.25,0.7400904931728773,1
1089,DEV,3345,3531,46.5,0.9400528313903939,0
1089,DEV,4077,4639,140.5,1.2496037246218321,0
1089,DEV,4639,5103,116.0,1.0177393489967395,1
1089,DEV,5103,5285,45.5,0.9672660967294215,0
1089,DEV,5542,5880,84.5,0.7555358599869201,0
1089,DEV,8853,9084,57.75,0.5940950020972837,1
1089,DEV,11545,11833,72.0,0.5753908759532786,1
1089,DEV,12100,12351,62.75,1.0026627533760284,1
1089,DEV,12727,12933,51.5,0.9711274384329321,1
1089,DEV,13151,13486,83.75,1.1646733881842346,1
1089,DEV,13486,13866,95.0,1.143322906822582,1
1090,TEST,756,1056,75.0,1.2204666844418448,1
1090,TEST,1486,1655,42.25,0.7429021132393542,1
1090,TEST,2148,2370,55.5,0.6243173041361693,1
1090,TEST,3617,3927,77.5,0.9271762408938048,1
1090,TEST,3927,4117,47.5,0.5389534433674215,0
1090,TEST,5036,5260,56.0,0.6425942012780926,1
1090,TEST,5780,6005,56.25,0.8766459958543694,1
1090,TEST,6356,6539,45.75,0.9842646666724004,1
1090,TEST,7063,7295,58.0,1.008884722234168,1
1090,TEST,7815,8077,65.5,1.0601675453912114,1
1090,TEST,8504,8759,63.75,0.9799642202860658,1
1090,TEST,9275,9501,56.5,0.7625766554568363,1
1090,TEST,10051,10333,70.5,0.9402926023721262,1
1090,TEST,11005,11304,74.75,0.967385414606036,1
1090,TEST,11643,11887,61.0,0.818159925000215,1
1090,TEST,12291,12541,62.5,0.8382645118563218,1
1090,TEST,12914,13586,168.0,1.274759820069323,1
1090,TEST,13586,13863,69.25,0.9349170443892075,1
1092,DEV,2591,2904,78.25,0.7743156377904226,0
1092,DEV,5186,5399,53.25,0.6977816843217974,0
1092,DEV,5399,5994,148.75,1.0186314172559083,0
1092,DEV,5994,6185,47.75,0.9563476201578559,0
1092,DEV,8098,8259,40.25,0.8923727305477067,1
1092,DEV,8582,8705,30.75,0.5927682821317337,1
1092,DEV,8970,9095,31.25,0.7500870089895678,1
1092,DEV,9915,10119,51.0,0.5562138395899252,1
1092,DEV,10393,10672,69.75,1.12067431433569,1
1092,DEV,11036,11292,64.0,1.1504056042396384,1
1092,DEV,11554,11773,54.75,1.032131494767727,1
1092,DEV,12009,12194,46.25,0.8908536135453152,1
1092,DEV,12707,12852,36.25,0.7599925346250168,1
1092,DEV,13687,13871,46.0,0.8947599144086077,1
1092,DEV,14045,14268,55.75,0.8144637299964843,1
1092,DEV,14414,14555,35.25,0.7882047075265736,1
1092,DEV,15040,15327,71.75,1.1122106624652228,1
1092,DEV,15450,15761,77.75,1.044284430786859,1
1092,DEV,15761,16032,67.75,0.5538266557290242,0
1093,TEST,723,931,52.0,0.80752434102663,1
1093,TEST,1700,1859,39.75,0.6711530237398549,1
1093,TEST,2481,2615,33.5,0.5161495788005263,1
1093,TEST,3789,3954,41.25,0.6648101717730281,1
1093,TEST,4576,4732,39.0,0.5367638476927132,1
1093,TEST,5480,5822,85.5,1.4558528422908852,1
1093,TEST,6200,6533,83.25,0.9778777534876331,1
1093,TEST,6533,6973,110.0,0.7195754752196081,0
1093,TEST,10775,10995,55.0,0.912882645000186,0
1093,TEST,13620,13901,70.25,0.7829457896551758,0
1093,TEST,13901,14268,91.75,0.7012815705822818,0
1093,TEST,14268,14564,74.0,0.527249569742473,0
1093,TEST,15456,15600,36.0,1.2376489900270684,0
1094,DEV,3510,3637,31.75,0.5151903004325907,0
1094,DEV,4762,4914,38.0,0.6769159026868272,0
1094,DEV,5473,5775,75.5,0.5863793308727224,0
1094,DEV,6474,6662,47.0,0.718339484859308,0
1094,DEV,6662,6853,47.75,0.7148668492280821,0
1094,DEV,6853,7095,60.5,0.8674147715997927,0
1094,DEV,7943,8114,42.75,0.6704667222288361,1
1094,DEV,8414,8600,46.5,0.6816287653292051,1
1094,DEV,8759,9043,71.0,0.6216017779894426,1
1094,DEV,9402,9726,81.0,0.7880402428860571,1
1094,DEV,9957,10142,46.25,1.034845418105329,1
1094,DEV,12364,12469,26.25,0.5754653331745838,0
1094,DEV,13299,13705,101.5,0.7210679842838426,0
1094,DEV,13705,13907,50.5,1.3084394967654867,0
1094,DEV,13907,14217,77.5,1.5220065880858815,1
1094,DEV,14700,15002,75.5,0.9490217089336024,0
1094,DEV,17131,17252,30.25,0.5531412469738455,0
1094,DEV,17611,18030,104.75,0.553389292376076,0
1094,DEV,18468,18877,102.25,0.844098503790133,0
1094,DEV,19237,19398,40.25,0.6322677302853509,0
1094,DEV,19398,19487,22.25,0.5913402389173309,0
1096,TEST,6245,6421,44.0,0.6603609973452154,1
1096,TEST,7433,7700,66.75,0.7216325877193819,1
1096,TEST,9279,9762,120.75,0.8937266658154076,1
1096,TEST,9913,10272,89.75,1.1137517080766057,1
1096,TEST,11214,11588,93.5,1.0244648026635512,1
1096,TEST,12004,12263,64.75,0.8983005948013484,1
1096,TEST,12772,13359,146.75,1.0498119924606404,1
1096,TEST,14004,14171,41.75,0.7019075189675118,1
1096,TEST,14750,14943,48.25,0.5373413656608469,1
1096,TEST,15920,16242,80.5,1.0678218378427826,1
1096,TEST,16793,17358,141.25,1.0116959175777995,1
1096,TEST,17621,17897,69.0,1.0236071909786872,1
1097,DEV,1940,2807,216.75,0.619539316918189,0
1097,DEV,3902,4027,31.25,0.5,0
1097,DEV,4780,5623,210.75,1.096505162827641,0
1097,DEV,5623,5944,80.25,0.9805401111993647,0
1097,DEV,10873,11150,69.25,1.1787132644956317,0
1097,DEV,11150,11667,129.25,1.016282764098491,0
1097,DEV,11667,12077,102.5,0.7887212073073869,0
1097,DEV,12262,12834,143.0,0.5083399523431295,0
1097,DEV,13310,13449,34.75,0.6576648133439237,1
1097,DEV,13679,14591,228.0,0.6640190627482131,0
1097,DEV,14708,14897,47.25,0.8332009531374108,0
1097,DEV,14897,15641,186.0,1.055996822875298,1
1098,TEST,0,385,96.25,1.1388548057259713,1
1098,TEST,1313,1627,78.5,0.9556237218813907,1
1098,TEST,2052,2243,47.75,0.8969325153374235,1
1098,TEST,6559,6874,78.75,0.7795501022494887,1
1098,TEST,7066,7359,73.25,1.0,1
1098,TEST,7968,8139,42.75,0.5447852760736196,1
1098,TEST,8346,8480,33.5,0.5349693251533743,1
1098,TEST,8773,9031,64.5,0.6122699386503068,1
1098,TEST,9183,9447,66.0,0.9464212678936604,1
1098,TEST,9599,9815,54.0,0.6801635991820041,1
1098,TEST,10844,11043,49.75,0.5824130879345604,1
1098,TEST,13841,14155,78.5,0.5971370143149284,1
1098,TEST,14388,14575,46.75,1.396728016359918,1
1098,TEST,17987,18205,54.5,1.624130879345603,1
1099,DEV,1554,2086,133.0,1.1735368653935085,1
1099,DEV,2945,3199,63.5,0.8332950178099561,1
1099,DEV,4187,4441,63.5,0.7793377454785422,1
1099,DEV,4985,5224,59.75,0.5274019100063013,1
1099,DEV,6164,6359,48.75,0.5410602671628748,1
1099,DEV,6902,7270,92.0,1.2742841533306097,1
1099,DEV,8926,9052,31.5,0.5291599163729891,1
1099,DEV,9507,9821,78.5,0.8650743636693101,1
1099,DEV,10128,10307,44.75,0.6565477623283572,1
1099,DEV,10479,10597,29.5,0.6200353224048439,1
1099,DEV,10884,11012,32.0,0.5370033293935956,1
1099,DEV,11459,11690,57.75,0.6105691342765258,0
1099,DEV,11690,12085,98.75,0.6776438387286092,0
1099,DEV,12085,12246,40.25,0.6484338867897986,0
1099,DEV,12246,12503,64.25,0.5370033293935956,0
1099,DEV,12503,12602,24.75,0.5675655939221659,0
1100,TEST,0,174,43.5,1.1689577196584244,1
1100,TEST,395,613,54.5,0.9372489511737924,1
1100,TEST,844,953,27.25,0.5471004790383526,1
1100,TEST,1270,1538,67.0,0.9011723050373408,1
1100,TEST,1538,1876,84.5,0.5515635692820373,0
1100,TEST,2039,2200,40.25,0.6694635365527088,1
1100,TEST,2858,3025,41.75,0.6828528072837629,1
1100,TEST,3299,3486,46.75,0.6151626052545446,1
1100,TEST,4031,4643,153.0,1.4969948525692516,0
1100,TEST,4643,4886,60.75,1.1008955934422324,1
1100,TEST,4886,4976,22.5,0.7029367133803442,0
1100,TEST,5271,5393,30.5,0.6776458686661309,1
1100,TEST,5695,5867,43.0,0.9163401004519686,1
1100,TEST,7188,7413,56.25,0.7526200628494658,0
1100,TEST,8601,8935,83.5,0.7802969442708796,1
1100,TEST,11083,11283,50.0,0.6513341456280016,1
1101,DEV,745,919,43.5,0.5932815468829941,1
1101,DEV,2242,3031,197.25,0.8697825354331306,1
1101,DEV,3031,3226,48.75,0.7667869543979492,0
1101,DEV,3601,3693,23.0,0.6946521816508828,1
1101,DEV,4501,4762,65.25,1.0025029440832447,1
1101,DEV,4911,5047,34.0,0.642207740572307,1
1101,DEV,5743,5899,39.0,1.1123144091575188,1
1101,DEV,6141,6320,44.75,0.5759422013033485,1
1101,DEV,7260,7616,89.0,0.7069586389436894,1
1101,DEV,7616,7804,47.0,0.6370958275429875,1
1101,DEV,8182,8324,35.5,0.6386104684405636,1
1101,DEV,9101,9336,58.75,0.8428671936444987,1
1101,DEV,11889,12521,158.0,1.0980641197599545,1
1101,DEV,14212,14687,118.75,1.0409075055084542,1
1101,DEV,14687,15051,91.0,0.9968230407173337,1
1102,TEST,294,411,29.25,0.5680935687179514,0
1102,TEST,3749,4009,65.0,0.547753832285918,0
1102,TEST,4683,4867,46.0,0.7703083902224678,0
1102,TEST,5196,5309,28.25,0.5051822909165462,0
1102,TEST,5496,5784,72.0,0.9756401039085666,0
1102,TEST,5784,6138,88.5,1.1563921036252476,0
1102,TEST,7335,7450,28.75,1.1054975038815642,0
1102,TEST,7599,7730,32.75,1.0747513906703514,1
1102,TEST,8073,8234,40.25,0.5383499694162658,1
1102,TEST,8536,8660,31.0,0.9323732356461191,1
1102,TEST,8944,9222,69.5,0.9294786532312859,1
1102,TEST,9399,9666,66.75,1.1002378358351,1
1102,TEST,9939,10146,51.75,0.8651483240509018,1
1102,TEST,10291,10556,66.25,0.8849919693504463,1
1102,TEST,10556,10757,50.25,0.9744152802322896,1
1102,TEST,11018,11252,58.5,0.6447223431828207,1
1102,TEST,12701,12850,37.25,0.6707382851307703,1
1102,TEST,13102,13263,40.25,0.8183196285445926,1
1102,TEST,13904,14278,93.5,1.496153170570258,1
1103,DEV,269,396,31.75,0.6105470341013667,1
1103,DEV,746,882,34.0,0.7815838402297631,1
1103,DEV,1150,1278,32.0,0.5889060690227735,1
1103,DEV,1466,1665,49.75,0.929620586854341,1
1103,DEV,1848,1982,33.5,0.7392428215977335,1
1103,DEV,2601,2751,37.5,0.6225476770365321,1
1103,DEV,3287,3594,76.75,1.1032561010045976,1
1103,DEV,5502,5647,36.25,0.9753997521655561,0
1103,DEV,5803,6088,71.25,1.0483845304740589,1
1103,DEV,7900,8015,28.75,0.5885924318477215,1
1103,DEV,8175,8389,53.5,1.0495740285009234,1
1103,DEV,8622,8717,23.75,0.8970023206489256,1
1103,DEV,8981,9063,20.5,0.8294657822877128,1
1103,DEV,9436,9532,24.0,0.6624017137099758,1
1103,DEV,9799,10255,114.0,1.1380265345402079,1
1103,DEV,10679,10798,29.75,0.5283740942377236,1
1103,DEV,13893,13999,26.5,0.9649886028837983,1
1103,DEV,14157,14842,171.25,1.2081619592741697,0
1107,TEST,283,556,68.25,1.1069272347958026,1
1107,TEST,1035,1234,49.75,0.8619531546339616,1
1107,TEST,1480,1607,31.75,0.5719354532810724,1
1107,TEST,1955,2155,50.0,0.7959682007839174,1
1107,TEST,2969,3158,47.25,0.8402215830067014,1
1107,TEST,3583,3766,45.75,0.7540855354659252,1
1107,TEST,4129,4325,49.0,0.6553056644329248,1
1107,TEST,5648,5856,52.0,0.965079339992414,1
1107,TEST,6102,6227,31.25,0.5507965608800103,1
1107,TEST,6508,6834,81.5,0.7590245290175751,1
1107,TEST,6961,7139,44.5,0.7532952964976611,1
1107,TEST,7421,7613,48.0,1.1187808193197628,1
1107,TEST,8066,8269,50.75,1.0126912378303203,1
1107,TEST,8428,8638,52.5,1.0782810721962326,1
1107,TEST,9068,9276,52.0,1.0642543305095467,1
1107,TEST,12241,12443,50.5,1.0049864078897461,1
1107,TEST,13020,13216,49.0,0.7517148185611332,1
1107,TEST,13469,13647,44.5,0.6130278796308005,0
1107,TEST,13761,14023,65.5,0.5656135415349602,0
1107,TEST,14798,15010,53.0,0.8457532557845494,1
1108,DEV,6275,6707,108.0,1.1291270396402802,1
1108,DEV,7104,7276,43.0,0.5702149921147751,1
1108,DEV,7565,7727,40.5,0.6739319209378931,1
1108,DEV,8203,8367,41.0,0.7897390196164907,1
1108,DEV,8709,8897,47.0,0.7495905310398003,1
1108,DEV,9168,9294,31.5,0.5130338114146411,1
1108,DEV,9682,9902,55.0,1.063174559241072,1
1108,DEV,10217,10364,36.75,0.6769734731027938,1
1108,DEV,10741,10904,40.75,0.923187120851513,1
1108,DEV,11183,11355,43.0,0.8122465056367567,1
1108,DEV,11606,11726,30.0,0.8634206208112124,1
1109,TEST,10649,10924,68.75,0.8115389040150327,1
1109,TEST,11206,11420,53.5,1.0751811941557698,1
1109,TEST,11538,11698,40.0,0.6763623116156001,1
1109,TEST,11914,12083,42.25,0.8649863864708367,1
1109,TEST,12347,12482,33.75,0.6502377574107453,1
1109,TEST,12712,12852,35.0,0.6739655635234116,1
1109,TEST,13198,13387,47.25,0.9735590750469766,1
1109,TEST,13662,13811,37.25,0.6859493039843542,1
1109,TEST,14221,14410,47.25,0.9153180964067956,1
1109,TEST,14491,14651,40.0,0.7386777620125017,1
1109,TEST,14939,15050,27.75,0.5124247421099054,1
1109,TEST,15473,15694,55.25,1.0562468842274806,1
1109,TEST,15694,15988,73.5,1.1017850979790624,1
1110,DEV,637,811,43.5,0.9158334402166577,0
1110,DEV,811,1156,86.25,0.9804336422732893,1
1110,DEV,1805,2165,90.0,1.0238626183862751,1
1110,DEV,2817,3097,70.0,0.9496524187708473,1
1110,DEV,3913,4199,71.5,1.0570878802557104,1
1110,DEV,4311,4524,53.25,1.0237458404845456,1
1110,DEV,4678,4837,39.75,0.8915637396867278,1
1110,DEV,5523,5981,114.5,0.9262574996963265,1
1110,DEV,6353,6467,28.5,0.9021582114459852,1
1110,DEV,7067,7422,88.75,0.8272993618220235,1
1110,DEV,7545,7818,68.25,0.8092390902793091,1
1110,DEV,8439,8628,47.25,0.8953903343123678,1
1110,DEV,8738,9100,90.5,0.8891210605643899,1
1110,DEV,9100,9309,52.25,0.7819171410223824,1
1110,DEV,9494,9764,67.5,0.9778948113672054,1
1110,DEV,10001,10168,41.75,0.9163980837727039,1
1110,DEV,10626,10989,90.75,0.9875797862598125,1
1110,DEV,11114,11326,53.0,1.0036893962291562,1
1110,DEV,12063,12175,28.0,0.81142123526012,1
1110,DEV,12527,12714,46.75,0.8961739842394594,1
1110,DEV,12927,13109,45.5,0.8761468628850753,1
1110,DEV,13228,13601,93.25,0.9539327947663478,1
1110,DEV,13601,13866,66.25,0.95741449953669,1
1110,DEV,14028,14269,60.25,1.12529384227681,1
1110,DEV,14391,14588,49.25,1.2500586291710611,1
1110,DEV,14731,15087,89.0,1.2094781849419245,1
1110,DEV,15755,15951,49.0,0.7576052370225748,1
1110,DEV,15951,16256,76.25,1.0653244790772822,0
1111,TEST,639,757,29.5,0.5444099512224536,1
1111,TEST,1178,1815,159.25,0.6482902952719678,1
1111,TEST,1948,2186,59.5,0.7779483543263614,1
1111,TEST,3099,3857,189.5,0.7837194845513344,1
1111,TEST,4799,4914,28.75,0.6990762412517302,1
1111,TEST,5452,5639,46.75,0.7263929243166025,1
1111,TEST,6002,6190,47.0,0.6956135631167465,1
1111,TEST,6824,7202,94.5,0.8364291406060879,1
1111,TEST,7202,7489,71.75,0.9776294601104273,0
1111,TEST,7489,7742,63.25,0.583268894737272,0
1111,TEST,9282,9666,96.0,0.6402107129570056,1
1111,TEST,9952,10191,59.75,0.7510164132764873,0
1111,TEST,10191,10647,114.0,1.406905932489662,0
1111,TEST,10647,11027,95.0,0.869901695910931,1
1111,TEST,11027,11336,77.25,1.2003950867943853,1
1111,TEST,12804,12938,33.5,0.5370998529374879,1
1112,DEV,518,757,59.75,0.8908884782589291,0
1112,DEV,1798,2009,52.75,0.541257896443885,0
1112,DEV,5349,5977,157.0,1.0948644474795355,1
1112,DEV,8010,8256,61.5,0.7364559063763692,0
1112,DEV,8256,8519,65.75,1.079986550381023,1
1112,DEV,8642,8755,28.25,0.6464446289303686,1
1112,DEV,9033,9229,49.0,0.5504821926449629,1
1112,DEV,11228,11480,63.0,0.5827672293487349,1
1112,DEV,11596,11827,57.75,0.9045761435895605,1
1112,DEV,11827,12016,47.25,1.0862352671623983,0
1112,DEV,12319,12527,52.0,1.3757591446994517,1
1112,DEV,13102,13216,28.5,0.6226399935727485,1
1112,DEV,13749,14477,182.0,0.5539041089776207,1
1112,DEV,14477,14707,57.5,0.5115021022468601,1
1112,DEV,16078,16179,25.25,0.579196534045092,1
1112,DEV,16383,16512,32.25,0.7916529046118506,1
1112,DEV,16690,16800,27.5,1.041750354837846,0
1113,TEST,0,189,47.25,0.7173071758637755,0
1113,TEST,2126,2605,119.75,1.0316899922829172,0
1113,TEST,2605,3004,99.75,0.695486517155135,1
1113,TEST,4324,4547,55.75,0.5421327167538004,1
1113,TEST,5228,5356,32.0,0.5078111764827973,1
1113,TEST,8144,8420,69.0,0.8948203725135339,1
1113,TEST,8420,8730,77.5,0.608315471828351,1
1113,TEST,9955,10226,67.75,0.5356128542650435,1
1113,TEST,10328,10549,55.25,0.5826050706934419,1
1113,TEST,12137,12711,143.5,0.5270017151289496,0
1113,TEST,12853,13295,110.5,1.5470526539359641,1
1113,TEST,15271,15891,155.0,0.6553076882567493,1
1113,TEST,15980,16217,59.25,0.5763312407514307,1
1113,TEST,16788,17067,69.75,0.8251714530304213,1
1113,TEST,17067,17489,105.5,1.8198810395226448,1
1113,TEST,17489,17606,29.25,0.9264138460162112,0
1114,DEV,448,633,46.25,0.7195362338599267,1
1114,DEV,1223,1730,126.75,0.7676511187988883,1
1114,DEV,1730,1863,33.25,0.6301800189732836,1
1114,DEV,2984,3491,126.75,0.6689218743786812,1
1114,DEV,3932,4221,72.25,0.854820293461033,1
1114,DEV,6029,6488,114.75,1.4363457682191794,1
1114,DEV,7512,7822,77.5,1.259804599159393,0
1114,DEV,7822,8467,161.25,0.999789816913489,1
1114,DEV,8467,8596,32.25,0.5495719649846336,0
1114,DEV,14328,14415,21.75,1.4203264086527254,0
1114,DEV,14415,14570,38.75,0.9432392053943198,1
1115,TEST,5861,5995,33.5,0.8064222962738565,1
1115,TEST,6868,6955,21.75,0.5758860951226901,1
1115,TEST,7647,7727,20.0,0.9275976976673735,1
1115,TEST,8042,8158,29.0,0.9460769463798848,1
1115,TEST,8920,9003,20.75,0.8682217509845501,1
1115,TEST,9398,9483,21.25,0.7779460769463798,1
1115,TEST,10814,11103,72.25,1.2768857921841867,1
1115,TEST,11103,11295,48.0,1.5474098757952135,1
1115,TEST,11620,11757,34.25,1.191457134201757,1
1115,TEST,12186,12312,31.5,0.9512269009391093,1
1115,TEST,12772,12876,26.0,1.2053923053620115,1
1115,TEST,13135,13488,88.25,1.7582550742199334,1
1115,TEST,13488,14080,148.0,0.8876098152075129,1
1116,DEV,893,1812,229.75,0.578050369083804,0
1116,DEV,7979,8796,204.25,0.963055434939934,1
1116,DEV,9048,9333,71.25,0.5892676219423942,1
1116,DEV,12037,12117,20.0,0.7792372268056162,0
1116,DEV,12267,12515,62.0,0.5655666521927922,0
1116,DEV,14016,14310,73.5,0.6703213200173691,0
1116,DEV,14430,14745,78.75,0.5800405268490378,0
1116,DEV,14866,15009,35.75,0.5543493993342022,0
1116,DEV,15188,15271,20.75,0.5026052974381244,0
1116,DEV,15760,15975,53.75,0.5680995802576353,0
1116,DEV,15975,16213,59.5,0.7844840063685052,0
1116,DEV,16213,16735,130.5,1.1694890722246354,0
1116,DEV,16735,16867,33.0,0.9556375741786083,0
1116,DEV,16867,17424,139.25,1.4287523520046326,0
1116,DEV,17932,18283,87.75,0.6003039513677815,0
1116,DEV,18447,18870,105.75,1.3583731364886389,0
1117,TEST,2407,2633,56.5,0.9433931816201319,1
1117,TEST,3178,3292,28.5,0.632909349694519,1
1117,TEST,3587,3895,77.0,0.8359180090304966,1
1117,TEST,4255,4493,59.5,1.1985256859207527,1
1117,TEST,4636,4865,57.25,1.5336997601980384,0
1117,TEST,4865,5330,116.25,0.9777658719528531,1
1117,TEST,6505,6694,47.25,0.6395256891482353,1
1117,TEST,9019,9563,136.0,0.9851890820716568,1
1117,TEST,9749,10015,66.5,1.0589370608606408,1
1117,TEST,10597,10789,48.0,1.046995375017348,1
1117,TEST,10961,11148,46.75,0.6387188184831477,1
1117,TEST,11250,11590,85.0,0.7521648339944295,1
1117,TEST,11896,12033,34.25,0.6650228021649955,1
1117,TEST,12344,12528,46.0,0.918380191002424,1
1117,TEST,12945,13083,34.5,0.7616859078424602,1
1117,TEST,13484,13638,38.5,0.8801345214772834,1
1118,DEV,8893,9213,80.0,1.012420892026346,0
1118,DEV,9213,9667,113.5,0.8821412070614275,1
1118,DEV,9667,9916,62.25,0.896377956140068,0
1118,DEV,11255,11628,93.25,0.9256573080187817,1
1118,DEV,12048,12331,70.75,1.1898430196950651,1
1118,DEV,12644,12825,45.25,0.7110316002105963,1
1118,DEV,13193,13373,45.0,0.6101655760779637,1
1118,DEV,13738,13844,26.5,0.5481148395276624,0
1118,DEV,14229,15217,247.0,1.0979756954517617,0
1118,DEV,15217,15378,40.25,0.8155239660896754,0
1120,TEST,840,1211,92.75,1.085687411178933,1
1120,TEST,1433,1632,49.75,0.5727489290351617,0
1120,TEST,4022,4533,127.75,1.0727029209990928,1
1120,TEST,4533,4917,96.0,0.813422077722911,1
1120,TEST,5006,5136,32.5,0.5817460560889094,1
1120,TEST,5320,5492,43.0,0.6794875727182588,1
1120,TEST,8103,8208,26.25,0.7271314500710587,1
1120,TEST,9797,9981,46.0,0.606794875727184,1
1120,TEST,11517,11693,44.0,0.7614841170035497,1
1120,TEST,12946,13126,45.0,0.5655921234242262,1
1120,TEST,13288,13384,24.0,0.6111911991739017,0
1120,TEST,14328,14935,151.75,0.7738551667024527,0
1120,TEST,14935,15320,96.25,1.3718573955362015,1
